Timestamp,Total
2023-10-01 06:00:00,68.6
2023-10-01 06:15:00,75.12
2023-10-01 06:30:00,81.6
2023-10-01 06:45:00,86.84
2023-10-01 07:00:00,93.04
2023-10-01 07:15:00,98.92
2023-10-01 07:30:00,103.8
2023-10-01 07:45:00,110.2
2023-10-01 08:00:00,116.4
2023-10-01 08:15:00,122.84
2023-10-01 08:30:00,128.56
2023-10-01 08:45:00,136.36
2023-10-01 09:00:00,143.4
2023-10-01 09:15:00,145.8
2023-10-01 09:30:00,147.48
2023-10-01 09:45:00,149.76
2023-10-01 10:00:00,153.56
2023-10-01 10:15:00,154.8
2023-10-01 10:30:00,155.0
2023-10-01 10:45:00,154.0
2023-10-01 11:00:00,151.2
2023-10-01 11:15:00,149.56
2023-10-01 11:30:00,148.44
2023-10-01 11:45:00,146.12
2023-10-01 12:00:00,144.68
2023-10-01 12:15:00,141.48
2023-10-01 12:30:00,135.84
2023-10-01 12:45:00,130.72
2023-10-01 13:00:00,126.88
2023-10-01 13:15:00,124.04
2023-10-01 13:30:00,123.4
2023-10-01 13:45:00,123.12
2023-10-01 14:00:00,119.76
2023-10-01 14:15:00,114.64
2023-10-01 14:30:00,112.52
2023-10-01 14:45:00,112.0
2023-10-01 15:00:00,108.92
2023-10-01 15:15:00,105.32
2023-10-01 15:30:00,106.8
2023-10-01 15:45:00,105.84
2023-10-01 16:00:00,109.08
2023-10-01 16:15:00,112.2
2023-10-01 16:30:00,117.2
2023-10-01 16:45:00,121.24
2023-10-01 17:00:00,126.44
2023-10-01 17:15:00,132.28
2023-10-01 17:30:00,136.44
2023-10-01 17:45:00,140.92
2023-10-01 18:00:00,145.6
2023-10-01 18:15:00,150.16
2023-10-01 18:30:00,152.88
2023-10-01 18:45:00,155.12
2023-10-01 19:00:00,157.6
2023-10-01 19:15:00,160.6
2023-10-01 19:30:00,160.64
2023-10-01 19:45:00,159.64
2023-10-01 20:00:00,158.84
2023-10-01 20:15:00,159.68
2023-10-01 20:30:00,161.2
2023-10-01 20:45:00,160.68
2023-10-01 21:00:00,159.12
2023-10-01 21:15:00,157.48
2023-10-01 21:30:00,157.8
2023-10-01 21:45:00,156.6
2023-10-01 22:00:00,156.04
2023-10-01 22:15:00,150.08
2023-10-01 22:30:00,143.16
2023-10-01 22:45:00,136.88
2023-10-01 23:00:00,131.32
2023-10-01 23:15:00,124.28
2023-10-01 23:30:00,117.4
2023-10-01 23:45:00,111.16
2023-10-02 00:00:00,105.76
2023-10-02 00:15:00,99.92
2023-10-02 00:30:00,94.44
2023-10-02 00:45:00,89.0
2023-10-02 01:00:00,85.6
2023-10-02 01:15:00,82.2
2023-10-02 01:30:00,77.28
2023-10-02 01:45:00,73.64
2023-10-02 02:00:00,69.88
2023-10-02 02:15:00,66.0
2023-10-02 02:30:00,63.08
2023-10-02 02:45:00,61.32
2023-10-02 03:00:00,56.76
2023-10-02 03:15:00,53.32
2023-10-02 03:30:00,50.44
2023-10-02 03:45:00,46.24
2023-10-02 04:00:00,42.56
2023-10-02 04:15:00,43.76
2023-10-02 04:30:00,46.28
2023-10-02 04:45:00,51.4
2023-10-02 05:00:00,53.64
2023-10-02 05:15:00,57.56
2023-10-02 05:30:00,61.16
2023-10-02 05:45:00,64.92
2023-10-02 06:00:00,71.76
2023-10-02 06:15:00,77.92
2023-10-02 06:30:00,83.88
2023-10-02 06:45:00,89.8
2023-10-02 07:00:00,94.96
2023-10-02 07:15:00,101.0
2023-10-02 07:30:00,107.76
2023-10-02 07:45:00,113.52
2023-10-02 08:00:00,119.08
2023-10-02 08:15:00,124.48
2023-10-02 08:30:00,130.56
2023-10-02 08:45:00,134.44
